Date,Ticker,Close,High,Low,Open,Volume
2020-01-02,NVDA,5.971746444702148,5.971746444702148,5.892342616375051,5.942872368471369,237536000
2020-01-03,NVDA,5.876162052154541,5.919971430841615,5.827125458519271,5.85201716174533,205384000
2020-01-06,NVDA,5.900806427001953,5.906033643656061,5.756684325098751,5.78282040836929,262636000
2020-01-07,NVDA,5.9722442626953125,6.018044830947195,5.884127936555174,5.929181691904879,314856000
2020-01-08,NVDA,5.9834465980529785,6.024766771198286,5.927938401487843,5.968013727979196,277108000
2020-01-09,NVDA,6.049158573150635,6.121593243413949,5.995392798750765,6.069818653319336,255112000
2020-01-10,NVDA,6.081517696380615,6.18680928571585,6.067329676794486,6.156441587389402,316296000
2020-01-13,NVDA,6.272186756134033,6.297327235963967,6.142003480572551,6.164655217644406,319840000
2020-01-14,NVDA,6.155198574066162,6.254764936804578,6.142005668991298,6.229375193836621,359088000
2020-01-15,NVDA,6.112632751464844,6.190294646605257,6.086745453084705,6.167892158592838,263104000
2020-01-16,NVDA,6.1962690353393555,6.202243064141345,6.142752030283496,6.166150111937192,284192000
2020-01-17,NVDA,6.204981803894043,6.222903892443531,6.157438821953933,6.215436236855439,253792000
2020-01-21,NVDA,6.171627044677734,6.205230781169707,6.137525274594158,6.168391013256984,217916000
2020-01-22,NVDA,6.22564172744751,6.312264441014642,6.198012019695592,6.216929700207705,239240000
2020-01-23,NVDA,6.294092655181885,6.302555901771405,6.1768534736734395,6.265716613323788,244516000
2020-01-24,NVDA,6.234851837158203,6.459374311829318,6.1805880136607465,6.409590891694612,373512000
2020-01-27,NVDA,5.978964805603027,6.029992586853283,5.780578454616609,5.930176988177693,470536000
2020-01-28,NVDA,6.172373294830322,6.2047321817774606,5.9916597573472,6.044927982147222,310976000
2020-01-29,NVDA,6.111886978149414,6.1940292835293675,6.072059959848064,6.157936330088367,258848000
2020-01-30,NVDA,6.118607521057129,6.132049205400673,5.959052562948683,6.01406272259242,290504000
2020-01-31,NVDA,5.885124206542969,6.084754962077711,5.843306477363866,6.072806903806579,370420000
2020-02-03,NVDA,5.982200622558594,6.001615857272775,5.860729354222715,5.866952161514709,255564000
2020-02-04,NVDA,6.151463985443115,6.170630918127771,6.074051340845975,6.124083534751858,271544000
2020-02-05,NVDA,6.241822242736816,6.282644386501829,6.1584350747564525,6.272438731868091,208220000
2020-02-06,NVDA,6.32869291305542,6.32869291305542,6.195025252182283,6.276171970118203,218284000
