Ticker,Date,Close,SMA20,Upper,Lower,Signal,Position,Market Return,Strategy Return
NVDA,2020-02-05,6.241820812225342,6.131202530860901,6.351318586275174,5.911086475446628,0,0.0,0.014688513061877906,0.0
NVDA,2020-02-06,6.328692436218262,6.148464894294738,6.373878133652536,5.923051654936941,0,0.0,0.013917673481233406,0.0
NVDA,2020-02-07,6.262480735778809,6.1591309070587155,6.3849467748587605,5.93331503925867,0,0.0,-0.010462145396817224,-0.0
NVDA,2020-02-10,6.545746803283691,6.182342314720154,6.463276331726199,5.901408297714109,-1,0.0,0.04523224572756401,0.0
NVDA,2020-02-11,6.668214321136475,6.202143549919128,6.556082563290141,5.848204536548116,-1,-1.0,0.01870947983984772,-0.01870947983984772
NVDA,2020-02-12,6.783959865570068,6.2335816621780396,6.67166003210602,5.795503292250059,-1,-1.0,0.01735780208304205,-0.01735780208304205
NVDA,2020-02-13,6.740149974822998,6.264957547187805,6.7535385008352184,5.776376593540392,0,-1.0,-0.006457864081627962,0.006457864081627962
NVDA,2020-02-14,7.213340759277344,6.315811109542847,6.960933681169261,5.6706885379164325,-1,-1.0,0.07020478568309185,-0.07020478568309185
NVDA,2020-02-18,7.382104396820068,6.374667286872864,7.173651762700801,5.575682811044927,-1,-1.0,0.02339604396557471,-0.02339604396557471
NVDA,2020-02-19,7.8333916664123535,6.457755517959595,7.481768810176621,5.433742225742569,-1,-1.0,0.06113260465222936,-0.06113260465222936
NVDA,2020-02-20,7.684040546417236,6.530675482749939,7.684562900421474,5.376788065078404,0,-1.0,-0.01906595844498593,0.01906595844498593
NVDA,2020-02-21,7.319875717163086,6.5819645643234255,7.781848038922849,5.382081089724002,0,-1.0,-0.047392361746964706,0.047392361746964706
NVDA,2020-02-24,6.802379608154297,6.61034095287323,7.802478602341085,5.418203303405375,0,-1.0,-0.07069739009303178,0.07069739009303178
NVDA,2020-02-25,6.522846698760986,6.63753502368927,7.793288821010896,5.4817812263676435,0,-1.0,-0.041093400470950336,0.041093400470950336
NVDA,2020-02-26,6.662240505218506,6.662028408050537,7.796848445327128,5.527208370773946,0,0.0,0.021370087769194024,0.0
NVDA,2020-02-27,6.291382312774658,6.671003198623657,7.7902360118863,5.551770385361014,0,0.0,-0.05566568666402183,-0.0
NVDA,2020-02-28,6.726499557495117,6.701397800445557,7.790066920707218,5.612728680183896,0,0.0,0.06916083351618174,0.0
NVDA,2020-03-02,6.884904384613037,6.751386880874634,7.771922729948299,5.730851031800968,0,0.0,0.023549370034732897,0.0
NVDA,2020-03-03,6.622389316558838,6.7833962678909305,7.740540712029559,5.826251823752302,0,0.0,-0.03812907970674073,-0.0
NVDA,2020-03-04,7.086148262023926,6.8301304340362545,7.747820438220209,5.9124404298523,0,0.0,0.07002894624535139,0.0
NVDA,2020-03-05,6.80669641494751,6.858374214172363,7.733615257994759,5.983133170349967,0,0.0,-0.03943635339582918,-0.0
NVDA,2020-03-06,6.626124858856201,6.87324583530426,7.720243800579278,6.026247870029242,0,0.0,-0.026528516196898888,-0.0
NVDA,2020-03-09,6.113051891326904,6.865774393081665,7.737725714065861,5.993823072097469,0,0.0,-0.07743182907933666,-0.0
NVDA,2020-03-10,6.502588272094727,6.863616466522217,7.739109004179412,5.988123928865021,0,0.0,0.0637220798535163,0.0
NVDA,2020-03-11,6.138704299926758,6.837140965461731,7.767801255038016,5.906480675885446,0,0.0,-0.05595986658567087,-0.0
NVDA,2020-03-12,5.387526035308838,6.76731927394867,7.901957131643604,5.632681416253735,1,0.0,-0.1223675596537338,-0.0
NVDA,2020-03-13,5.99848222732544,6.730235886573792,7.91594315981272,5.5445286133348635,0,1.0,0.11340199342193613,0.11340199342193613
NVDA,2020-03-16,4.891635894775391,6.614150643348694,8.032494911001658,5.19580637569573,1,1.0,-0.1845210655968822,-0.1845210655968822
NVDA,2020-03-17,5.411434173583984,6.51561713218689,7.982312240980746,5.048922023393033,0,1.0,0.10626266753904856,0.10626266753904856
NVDA,2020-03-18,5.051536560058594,6.3765243768692015,7.844658916971903,4.9083898367665,0,1.0,-0.06650688190613818,-0.06650688190613818
NVDA,2020-03-19,5.304337024688721,6.257539200782776,7.663921504443078,4.851156897122474,0,1.0,0.05004427101032305,0.05004427101032305
NVDA,2020-03-20,5.124512195587158,6.14777102470398,7.547717519554203,4.747824529853757,0,1.0,-0.033901471242226644,-0.033901471242226644
NVDA,2020-03-23,5.29736328125,6.072520208358765,7.486042544152616,4.658997872564914,0,1.0,0.033730251595788685,0.033730251595788685
NVDA,2020-03-24,6.206202983856201,6.056688022613526,7.45599458733845,4.657381457888601,0,1.0,0.17156454151880363,0.17156454151880363
NVDA,2020-03-25,6.117534160614014,6.029452705383301,7.400042496840262,4.65886291392634,0,0.0,-0.014287129098554452,-0.0
NVDA,2020-03-26,6.406948089599609,6.035230994224548,7.411433294343971,4.6590286941051255,0,0.0,0.04730891914734281,0.0
NVDA,2020-03-27,6.294620990753174,6.013637065887451,7.357338603116363,4.66993552865854,0,0.0,-0.017532075689636994,-0.0
NVDA,2020-03-30,6.614916801452637,6.000137686729431,7.3120323844803305,4.688242988978532,0,0.0,0.05088405023431575,0.0
NVDA,2020-03-31,6.565354347229004,5.997285938262939,7.303721965945846,4.690849910580032,0,0.0,-0.007492528736377846,-0.0
NVDA,2020-04-01,6.054022789001465,5.945679664611816,7.148441001488445,4.742918327735188,0,0.0,-0.07788331462160203,-0.0
NVDA,2020-04-02,6.362864971160889,5.9234880924224855,7.074630305702027,4.772345879142944,0,0.0,0.051014373900360566,0.0
NVDA,2020-04-03,6.074943542480469,5.8959290266036986,7.001742388871142,4.7901156643362555,0,0.0,-0.04525028112106699,-0.0
NVDA,2020-04-06,6.684905529022217,5.924521708488465,7.082323701980718,4.766719714996212,0,0.0,0.100406198391219,0.0
NVDA,2020-04-07,6.451530456542969,5.9219688177108765,7.0746177431434845,4.7693198922782685,0,0.0,-0.034910751014514796,-0.0
NVDA,2020-04-08,6.64879035949707,5.947473120689392,7.1421220438043935,4.752824197574391,0,0.0,0.030575675691656423,0.0
NVDA,2020-04-09,6.549162864685059,6.005554962158203,7.19853032596254,4.8125795983538655,0,0.0,-0.014984303824485123,-0.0
NVDA,2020-04-13,6.721019744873047,6.041681838035584,7.276773170441361,4.806590505629806,0,0.0,0.026241045418902154,0.0
NVDA,2020-04-14,7.072201728820801,6.150710129737854,7.34256958391575,4.958850675559959,0,0.0,0.052251294785384816,0.0
NVDA,2020-04-15,6.994741916656494,6.22987551689148,7.425308061419635,5.034442972363324,0,0.0,-0.010952715311929095,-0.0
NVDA,2020-04-16,7.339944839477539,6.344295930862427,7.5023306255110365,5.186261236213817,0,0.0,0.04935177408032998,0.0
NVDA,2020-04-17,7.280669212341309,6.443112540245056,7.564197224730009,5.322027855760103,0,0.0,-0.008075759209717703,-0.0
NVDA,2020-04-20,7.149410724639893,6.544357466697693,7.520395233998298,5.568319699397088,0,0.0,-0.01802835479449094,-0.0
NVDA,2020-04-21,6.712550640106201,6.615116834640503,7.396241916233377,5.833991753047629,0,0.0,-0.06110434850638624,-0.0
NVDA,2020-04-22,7.126994609832764,6.661156415939331,7.449313269903807,5.872999561974855,0,0.0,0.06174165260673625,0.0
NVDA,2020-04-23,7.073696613311768,6.708964538574219,7.473935848914646,5.943993228233792,0,0.0,-0.0074783270422940085,-0.0
NVDA,2020-04-24,7.212674617767334,6.749250864982605,7.531913042335422,5.966588687629788,0,0.0,0.019647153681149998,0.0
NVDA,2020-04-27,7.399224281311035,6.804481029510498,7.607689083601593,6.001272975419403,0,0.0,0.025864145192986188,0.0
NVDA,2020-04-28,7.256757736206055,6.836573076248169,7.658951108136407,6.014195044359932,0,0.0,-0.019254254187810238,-0.0
NVDA,2020-04-29,7.433594226837158,6.879985070228576,7.733169120302983,6.02680102015417,0,0.0,0.02436852614616236,0.0
NVDA,2020-04-30,7.279673099517822,6.941267585754394,7.717230180789581,6.165304990719207,0,0.0,-0.020706151374747073,-0.0
NVDA,2020-05-01,7.043060779571533,6.975277376174927,7.702599676425025,6.247955075924829,0,0.0,-0.03250315181899599,-0.0
NVDA,2020-05-04,7.255014419555664,7.034280920028687,7.634414702954773,6.434147137102601,0,0.0,0.030093967185247816,0.0
NVDA,2020-05-05,7.316036224365234,7.065837454795838,7.654890081815516,6.476784827776159,0,0.0,0.008410983256640803,0.0
NVDA,2020-05-06,7.416906833648682,7.114106273651123,7.646716189331733,6.581496357970512,0,0.0,0.013787603859520159,0.0
NVDA,2020-05-07,7.593245029449463,7.161329007148742,7.687667620790573,6.634990393506912,0,0.0,0.02377516662347401,0.0
NVDA,2020-05-08,7.783281803131103,7.223034954071045,7.736399298626544,6.709670609515545,-1,0.0,0.025027083011888385,0.0
NVDA,2020-05-11,8.035337448120117,7.288750839233399,7.864264071795717,6.71323760667108,-1,-1.0,0.0323842373133163,-0.0323842373133163
NVDA,2020-05-12,7.773318290710449,7.323806667327881,7.928456615680034,6.719156718975729,0,-1.0,-0.032608357657831544,0.032608357657831544
NVDA,2020-05-13,7.750903606414795,7.361614751815796,7.974141283209518,6.749088220422073,0,-1.0,-0.0028835412956704776,0.0028835412956704776
NVDA,2020-05-14,8.000468254089355,7.394640922546387,8.070229745425284,6.71905209966749,0,-1.0,0.03219813590095688,-0.03219813590095688
NVDA,2020-05-15,8.45899772644043,7.453557348251342,8.276701407332933,6.630413289169751,-1,-1.0,0.0573128294230405,-0.0573128294230405
NVDA,2020-05-18,8.71752643585205,7.531963133811951,8.516111444850983,6.547814822772919,-1,-1.0,0.03056256991339934,-0.03056256991339934
NVDA,2020-05-19,8.772567749023438,7.6349639892578125,8.686887737551588,6.583040240964037,-1,-1.0,0.006313868225856112,-0.006313868225856112
NVDA,2020-05-20,8.93645191192627,7.725436854362488,8.897768144352824,6.55310556437215,-1,-1.0,0.018681435993592066,-0.018681435993592066
NVDA,2020-05-21,8.74242877960205,7.808873462677002,9.022696217980217,6.595050707373787,0,-1.0,-0.021711428007046285,0.021711428007046285
NVDA,2020-05-22,8.992494583129883,7.897864460945129,9.186323755058742,6.609405166831516,0,-1.0,0.02860369925017725,-0.02860369925017725
NVDA,2020-05-26,8.685147285461426,7.962160611152649,9.273977129387815,6.650344092917485,0,-1.0,-0.03417820214704903,0.03417820214704903
NVDA,2020-05-27,8.493365287780762,8.023990988731384,9.312173921462403,6.735808056000366,0,-1.0,-0.022081605685800976,0.022081605685800976
NVDA,2020-05-28,8.4552583694458,8.075074195861816,9.345586389307812,6.804562002415821,0,-1.0,-0.0044866689520329794,0.0044866689520329794
NVDA,2020-05-29,8.842306137084961,8.153205847740173,9.409880382259042,6.896531313221304,0,-1.0,0.045775983503686835,-0.045775983503686835
NVDA,2020-06-01,8.773313522338867,8.23971848487854,9.409852929258275,7.069584040498808,0,-1.0,-0.007802558933889037,0.007802558933889037
NVDA,2020-06-02,8.792243003845215,8.316579914093017,9.414065758328926,7.219094069857109,0,-1.0,0.002157620545321759,-0.002157620545321759
NVDA,2020-06-03,8.736702919006348,8.387613248825073,9.392418343123325,7.3828081545268205,0,-1.0,-0.006316941514762142,0.006316941514762142
NVDA,2020-06-04,8.737699508666992,8.45365288257599,9.358473056463778,7.5488327086882006,0,-1.0,0.00011406930851176611,-0.00011406930851176611
NVDA,2020-06-05,8.890694618225098,8.51852536201477,9.346377100814436,7.690673623215106,0,-1.0,0.017509770095246235,-0.017509770095246235
NVDA,2020-06-08,8.776071548461914,8.568164849281311,9.326531967039704,7.8097977315229175,0,-1.0,-0.012892476312055146,0.012892476312055146
NVDA,2020-06-09,9.016280174255373,8.617211985588074,9.357142726103998,7.877281245072152,0,-1.0,0.027370860010314857,-0.027370860010314857
NVDA,2020-06-10,9.335978507995604,8.69534499645233,9.388618926721625,8.002071066183037,0,-1.0,0.03545789699981605,-0.03545789699981605
NVDA,2020-06-11,8.767354965209961,8.74616756439209,9.278203129982451,8.21413199880173,0,-1.0,-0.06090668935223631,0.06090668935223631
NVDA,2020-06-12,8.903151512145996,8.791301727294922,9.194546043925252,8.388057410664592,0,-1.0,0.015488884329982522,-0.015488884329982522
NVDA,2020-06-15,9.143609046936035,8.825532293319702,9.226225972155715,8.424838614483688,0,-1.0,0.02700813688972925,-0.02700813688972925
NVDA,2020-06-16,9.038707733154297,8.841591358184814,9.249734495317497,8.433448221052132,0,-1.0,-0.01147263769079121,0.01147263769079121
NVDA,2020-06-17,9.205657958984377,8.863245868682862,9.300861602919213,8.42563013444651,0,-1.0,0.0184705857030536,-0.0184705857030536
NVDA,2020-06-18,9.187715530395508,8.875809049606323,9.336112276403512,8.415505822809134,0,-1.0,-0.0019490653105743716,0.0019490653105743716
NVDA,2020-06-19,9.23082160949707,8.900228691101074,9.382054774878343,8.418402607323804,0,-1.0,0.004691708070298395,-0.004691708070298395
NVDA,2020-06-22,9.49545192718506,8.925376558303833,9.475184598055534,8.375568518552132,-1,-1.0,0.028668121742893016,-0.028668121742893016
NVDA,2020-06-23,9.418953895568848,8.962066888809204,9.541514367926572,8.382619409691836,0,-1.0,-0.008056281281062838,0.008056281281062838
NVDA,2020-06-24,9.205160140991213,8.997656631469727,9.542283515397555,8.4530297475419,0,-1.0,-0.02269824833501033,0.02269824833501033
NVDA,2020-06-25,9.458822250366213,9.047834825515746,9.566346548585095,8.529323102446398,0,-1.0,0.02755651237890211,-0.02755651237890211
NVDA,2020-06-26,9.124923706054688,9.061965703964233,9.572231981670871,8.551699426257596,0,-1.0,-0.03530022401029875,0.03530022401029875
NVDA,2020-06-29,9.169775009155272,9.081788778305054,9.575370559740573,8.588206996869534,0,-1.0,0.004915252395022662,-0.004915252395022662
NVDA,2020-06-30,9.466547966003418,9.115504026412964,9.617851704084668,8.61315634874126,0,-1.0,0.03236425719844194,-0.03236425719844194
NVDA,2020-07-01,9.49869155883789,9.153603458404541,9.65053906170203,8.656667855107052,0,-1.0,0.003395492522713539,-0.003395492522713539
NVDA,2020-07-02,9.58067226409912,9.195752096176147,9.687124018073257,8.704380174279036,0,-1.0,0.008630736639190228,-0.008630736639190228
NVDA,2020-07-06,9.806925773620604,9.241563653945922,9.781616177586148,8.701511130305697,-1,-1.0,0.023615619372484575,-0.023615619372484575
NVDA,2020-07-07,9.83931827545166,9.29472599029541,9.85092975199641,8.738522228594409,0,-1.0,0.003303023045018616,-0.003303023045018616
NVDA,2020-07-08,10.1824369430542,9.353033828735352,10.019836892730154,8.68623076474055,-1,-1.0,0.03487219927203622,-0.03487219927203622
NVDA,2020-07-09,10.47447681427002,9.409958744049073,10.24403681882397,8.575880669274175,-1,-1.0,0.028680744388506207,-0.028680744388506207
NVDA,2020-07-10,10.444820404052734,9.493832015991211,10.390822790952583,8.59684124102984,-1,-1.0,-0.0028313022925290365,0.0028313022925290365
NVDA,2020-07-13,10.01922607421875,9.549635744094848,10.430624241137886,8.66864724705181,0,-1.0,-0.04074692655020162,0.04074692655020162
NVDA,2020-07-14,10.342906951904297,9.609600639343261,10.536300980817577,8.682900297868946,0,-1.0,0.03230597605921237,-0.03230597605921237
NVDA,2020-07-15,10.193649291992188,9.667347717285157,10.588179589684811,8.746515844885502,0,-1.0,-0.014430919721716062,0.014430919721716062
NVDA,2020-07-16,10.10145664215088,9.71213765144348,10.62552858216247,8.798746720724491,0,-1.0,-0.009044126122107254,0.009044126122107254
NVDA,2020-07-17,10.16798496246338,9.761151123046876,10.661160013700725,8.861142232393027,0,-1.0,0.0065860125593069085,-0.0065860125593069085
NVDA,2020-07-20,10.47622013092041,9.823421049118043,10.741095390470246,8.90574670776584,0,-1.0,0.030314282485165434,-0.030314282485165434
NVDA,2020-07-21,10.294565200805664,9.863376712799072,10.790464217919112,8.936289207679032,0,-1.0,-0.017339739700447332,0.017339739700447332
NVDA,2020-07-22,10.404457092285156,9.912651872634887,10.845026194264646,8.980277551005129,0,-1.0,0.010674748212861962,-0.010674748212861962
NVDA,2020-07-23,10.096470832824709,9.957217407226562,10.83054161079726,9.083893203655864,0,-1.0,-0.02960137724906542,0.02960137724906542
NVDA,2020-07-24,10.161006927490234,9.992326641082764,10.837284603503248,9.14736867866228,0,-1.0,0.00639194583276681,-0.00639194583276681
NVDA,2020-07-27,10.38726043701172,10.055443477630615,10.811498537179473,9.299388418081756,0,-1.0,0.022266839412279582,-0.022266839412279582
NVDA,2020-07-28,10.181939125061035,10.106051683425903,10.73776783470219,9.474335532149617,0,-1.0,-0.01976664715357357,0.01976664715357357
NVDA,2020-07-29,10.43111801147461,10.154280185699463,10.724735866781407,9.58382450461752,0,-1.0,0.024472635649555707,-0.024472635649555707
NVDA,2020-07-30,10.579131126403809,10.20830216407776,10.71883911373034,9.697765214425178,0,-1.0,0.014189573425051893,-0.014189573425051893
NVDA,2020-07-31,10.579876899719238,10.258262395858765,10.701291654293833,9.815233137423697,0,-1.0,7.049476053544446e-05,-7.049476053544446e-05
NVDA,2020-08-03,10.974078178405762,10.316620016098023,10.813532830511697,9.819707201684349,-1,-1.0,0.037259533586537774,-0.037259533586537774
NVDA,2020-08-04,11.1908597946167,10.384197092056274,10.96783832182882,9.800555862283728,-1,-1.0,0.019753970464463144,-0.019753970464463144
NVDA,2020-08-05,11.249669075012209,10.437558698654176,11.128768397745723,9.746348999562628,-1,-1.0,0.0052551172541541735,-0.0052551172541541735
NVDA,2020-08-06,11.298257827758787,10.478747749328614,11.270138372716287,9.68735712594094,-1,-1.0,0.00431912729366446,-0.00431912729366446
NVDA,2020-08-07,11.162705421447754,10.514642000198364,11.362648939322941,9.666635061073787,0,-1.0,-0.011997637899357705,0.011997637899357705
NVDA,2020-08-10,11.12831974029541,10.570096683502197,11.426706757884887,9.713486609119506,0,-1.0,-0.00308040746880911,0.00308040746880911
NVDA,2020-08-11,10.814353942871094,10.593669033050537,11.449902180607465,9.737435885493609,0,-1.0,-0.028213225783534357,0.028213225783534357
NVDA,2020-08-12,11.402666091918944,10.654119873046875,11.560676874015924,9.747562872077827,0,-1.0,0.05440104440410609,-0.05440104440410609
NVDA,2020-08-13,11.40540599822998,10.71931734085083,11.645855502075408,9.792779179626253,0,-1.0,0.00024028646361728967,-0.00024028646361728967
NVDA,2020-08-14,11.526009559631348,10.787218570709229,11.74224075111109,9.832196390307367,0,-1.0,0.010574245355236211,-0.010574245355236211
NVDA,2020-08-17,12.296466827392578,10.878230905532837,12.03424632638996,9.722215484675713,-1,-1.0,0.06684510053329107,-0.06684510053329107
NVDA,2020-08-18,12.22046947479248,10.974526119232177,12.241370413348191,9.707681825116163,0,-1.0,-0.006180421877835629,0.006180421877835629
NVDA,2020-08-19,12.09862232208252,11.059234380722046,12.39050622988485,9.727962531559243,0,-1.0,-0.009970742364792007,0.009970742364792007
NVDA,2020-08-20,12.101110458374023,11.159466361999511,12.487386430010968,9.831546293988055,0,-1.0,0.000205654513816933,-0.000205654513816933
NVDA,2020-08-21,12.64183235168457,11.28350763320923,12.68040483804186,9.8866104283766,0,-1.0,0.04468365900555549,-0.04468365900555549
NVDA,2020-08-24,12.678459167480469,11.398067569732666,12.859784636406575,9.936350503058756,0,-1.0,0.002897271121540923,-0.002897271121540923
NVDA,2020-08-25,12.70811367034912,11.52437629699707,12.980188909245694,10.068563684748447,0,-1.0,0.002338967415276505,-0.002338967415276505
NVDA,2020-08-26,12.731037139892578,11.639372253417969,13.094919864634837,10.1838246422011,0,-1.0,0.0018038451762469876,-0.0018038451762469876
NVDA,2020-08-27,12.586763381958008,11.739753866195679,13.164006125771902,10.315501606619456,0,-1.0,-0.01133244340969597,0.01133244340969597
NVDA,2020-08-28,13.104555130004885,11.865987777709961,13.304848202075206,10.427127353344716,0,-1.0,0.04113779947504881,-0.04113779947504881
NVDA,2020-08-31,13.330560684204102,11.983811902999879,13.49905635775544,10.468567448244317,0,-1.0,0.01724633548847021,-0.01724633548847021
NVDA,2020-09-01,13.779715538024902,12.113254690170288,13.778201375962414,10.448308004378163,-1,-1.0,0.0336936205806424,-0.0336936205806424
NVDA,2020-09-02,14.303646087646484,12.265953540802002,14.143965986574514,10.38794109502949,-1,-1.0,0.038021869767616234,-0.038021869767616234
NVDA,2020-09-03,12.976621627807615,12.349871730804443,14.195531785626844,10.504211675982042,0,-1.0,-0.09277525825984811,0.09277525825984811
NVDA,2020-09-04,12.584795951843262,12.420976257324218,14.18168176185899,10.660270752789447,0,-1.0,-0.030194736904766484,0.030194736904766484
NVDA,2020-09-08,11.877416610717772,12.458431100845337,14.133124305264612,10.78373789642606,0,-1.0,-0.05620904334343868,0.05620904334343868
NVDA,2020-09-09,12.677020072937012,12.551564407348632,14.03786341347451,11.065265401222755,0,0.0,0.06732132823375969,0.0
NVDA,2020-09-10,12.274972915649414,12.595179748535156,13.987764777480136,11.202594719590175,0,0.0,-0.031714642319285336,-0.0
NVDA,2020-09-11,12.128164291381836,12.63131766319275,13.928120609006388,11.334514717379111,0,0.0,-0.011959995779739052,-0.0
NVDA,2020-09-14,12.83380126953125,12.696707248687744,13.886297410797994,11.507117086577495,0,0.0,0.058181680359560506,0.0
NVDA,2020-09-15,12.952194213867188,12.729493618011475,13.908737341292985,11.550249894729964,0,0.0,0.00922508786364129,0.0
NVDA,2020-09-16,12.477116584777832,12.742325973510741,13.90369721895978,11.580954728061704,0,0.0,-0.036679316357124736,-0.0
NVDA,2020-09-17,12.42626953125,12.758708333969116,13.890720023093161,11.62669664484507,0,0.0,-0.004075224686917345,-0.0
NVDA,2020-09-18,12.152841567993164,12.761294889450074,13.887199949692802,11.635389829207346,0,0.0,-0.022004026435223367,-0.0
NVDA,2020-09-21,12.47986125946045,12.753196334838867,13.885033902751266,11.621358766926468,0,0.0,0.02690890765239251,0.0
NVDA,2020-09-22,12.59999942779541,12.749273347854615,13.882744326496413,11.615802369212817,0,0.0,0.009626562814862183,0.0
NVDA,2020-09-23,12.08753490447998,12.718244409561157,13.88979676977346,11.546692049348854,0,0.0,-0.040671789411747206,-0.0
NVDA,2020-09-24,12.311113357543944,12.697248220443726,13.882803046882078,11.511693394005373,0,0.0,0.01849661281897097,0.0
NVDA,2020-09-25,12.835293769836426,12.709674739837647,13.895563478500987,11.523786001174306,0,0.0,0.04257782355413675,0.0
NVDA,2020-09-28,12.996063232421877,12.704250144958497,13.883507431190585,11.524992858726408,0,0.0,0.012525577167798563,0.0
NVDA,2020-09-29,13.186243057250977,12.69703426361084,13.861832660075548,11.532235867146133,0,0.0,0.014633648777165886,0.0
NVDA,2020-09-30,13.490082740783691,12.68255262374878,13.796778385928583,11.568326861568977,0,0.0,0.023042172225517854,0.0
NVDA,2020-10-01,13.573832511901855,12.646061944961549,13.567950728163192,11.724173161759905,-1,0.0,0.006208247401253475,0.0
NVDA,2020-10-02,13.023231506347656,12.64839243888855,13.574027749693292,11.722757128083808,0,-1.0,-0.04056341531188179,0.04056341531188179
NVDA,2020-10-05,13.601749420166016,12.699240112304688,13.717281447794722,11.681198776814654,0,-1.0,0.04442199415224901,-0.04442199415224901
NVDA,2020-10-06,13.69546890258789,12.790142726898193,13.82376191684449,11.756523536951896,0,-1.0,0.006890252093817217,-0.006890252093817217
NVDA,2020-10-07,13.922286987304688,12.852406072616578,14.000967680963576,11.70384446426958,0,-1.0,0.016561542093234793,-0.016561542093234793
NVDA,2020-10-08,13.797412872314451,12.928528070449829,14.117059940441115,11.739996200458544,0,-1.0,-0.008969367971232378,0.008969367971232378
NVDA,2020-10-09,13.721639633178713,13.008201837539673,14.184402108463235,11.83200156661611,0,-1.0,-0.0054918440027103,0.0054918440027103
NVDA,2020-10-12,14.18350601196289,13.075687074661255,14.359695011756003,11.791679137566508,0,-1.0,0.03365970766841819,-0.03365970766841819
NVDA,2020-10-13,14.2056884765625,13.13836178779602,14.515949542592299,11.760774032999741,0,-1.0,0.0015639620119947129,-0.0015639620119947129
NVDA,2020-10-14,14.053147315979004,13.217163324356079,14.615635935235609,11.818690713476549,0,-1.0,-0.010738033628934551,0.010738033628934551
NVDA,2020-10-15,13.928269386291504,13.292263317108155,14.673113967759969,11.911412666456341,0,-1.0,-0.008886118310701074,0.008886118310701074
NVDA,2020-10-16,13.770243644714355,13.373133420944214,14.659207763111466,12.087059078776962,0,-1.0,-0.0113456838889604,0.0113456838889604
NVDA,2020-10-19,13.457429885864258,13.422011852264404,14.637510708749964,12.206512995778844,0,-1.0,-0.022716646627394255,0.022716646627394255
NVDA,2020-10-20,13.60473918914795,13.472248840332032,14.626192899663932,12.318304781000132,0,-1.0,0.010946317724339405,-0.010946317724339405
NVDA,2020-10-21,13.484349250793455,13.542089557647705,14.494670202909733,12.589508912385677,0,-1.0,-0.008849117699406217,0.008849117699406217
NVDA,2020-10-22,13.321089744567873,13.5925883769989,14.359363284510431,12.82581346948737,0,0.0,-0.012107332967215778,-0.0
NVDA,2020-10-23,13.549654006958008,13.62830638885498,14.30817720706798,12.948435570641982,0,0.0,0.01715807541071035,0.0
NVDA,2020-10-26,13.101995468139648,13.63360300064087,14.294109386825092,12.973096614456647,0,0.0,-0.03303837415984778,-0.0
NVDA,2020-10-27,13.356735229492188,13.64212760925293,14.282414999351177,13.001840219154682,0,0.0,0.01944282166575273,0.0
NVDA,2020-10-28,12.589282989501951,13.597087621688843,14.390765252896843,12.803409990480842,1,0.0,-0.05745807091359212,-0.0
NVDA,2020-10-29,12.985097885131836,13.567650890350341,14.407299949912446,12.728001830788237,0,1.0,0.03144062262798841,0.03144062262798841
NVDA,2020-10-30,12.496559143066406,13.54131727218628,14.48004832574197,12.60258621863059,1,1.0,-0.037623031138241614,-0.037623031138241614
